Date,Open,High,Low,Close,Adj_Close,Volume,company_name,Scaled_Close,predicted_close
2020-02-04,78.82749939,79.91000366,78.40750122,79.71250153,77.65847778,136616400,APPLE,0.081491439,73.66003418
2020-02-05,80.87999725,81.19000244,79.73750305,80.36250305,78.29174042,118826800,APPLE,0.083461922,74.63101196
2020-02-06,80.64250183,81.30500031,80.06500244,81.30249786,79.20749664,105425600,APPLE,0.086311523,75.67084503
2020-02-07,80.59249878,80.84999847,79.5,80.00749969,78.13085175,117684000,APPLE,0.082385727,75.61856079
2020-02-10,78.54499817,80.38749695,78.46250153,80.38749695,78.5019455,109348800,APPLE,0.083537691,75.55854797
2020-02-11,80.90000153,80.97499847,79.67749786,79.90249634,78.02830505,94323200,APPLE,0.082067409,75.31336212
2020-02-12,80.36750031,81.80500031,80.36750031,81.80000305,79.8813324,113730400,APPLE,0.087819713,76.05906677
2020-02-13,81.04750061,81.55500031,80.83750153,81.21749878,79.31248474,94747600,APPLE,0.086053847,76.37184906
2020-02-14,81.18499756,81.49500275,80.71250153,81.23750305,79.33201599,80113600,APPLE,0.08611449,76.46697235
2020-02-18,78.83999634,79.9375,78.65249634,79.75,77.87939453,152531200,APPLE,0.081605115,75.76613617
2020-02-19,80,81.14250183,80,80.90499878,79.00732422,93984000,APPLE,0.085106502,75.79293823
2020-02-20,80.65750122,81.16249847,79.55249786,80.07499695,78.19676208,100566000,APPLE,0.082590346,75.55332184
2020-02-21,79.65499878,80.11250305,77.625,78.26249695,76.42678833,129554000,APPLE,0.077095741,74.51445007
2020-02-24,74.31500244,76.04499817,72.30750275,74.54499817,72.7964859,222195200,APPLE,0.065826119,72.02644348
2020-02-25,75.23750305,75.63249969,71.53250122,72.01999664,70.33070374,230673600,APPLE,0.058171561,69.20546722
2020-02-26,71.63249969,74.47000122,71.625,73.16249847,71.44641113,198054800,APPLE,0.061635063,68.14394379
2020-02-27,70.27500153,71.5,68.23999786,68.37999725,66.7760849,320605600,APPLE,0.04713688,65.63622284
2020-02-28,64.31500244,69.60250092,64.09249878,68.33999634,66.73703003,426510000,APPLE,0.047015617,63.94546509
2020-03-02,70.56999969,75.36000061,69.43000031,74.70249939,72.95030975,341397200,APPLE,0.066303585,66.1585083
2020-03-03,75.91750336,76,71.44999695,72.33000183,70.63343811,319475600,APPLE,0.059111344,66.97503662
2020-03-04,74.11000061,75.84999847,73.28250122,75.68499756,73.909729,219178400,APPLE,0.069282035,68.71974945
2020-03-05,73.87999725,74.88749695,72.85250092,73.23000336,71.5123291,187572800,APPLE,0.061839704,68.68817902
2020-03-06,70.5,72.70500183,70.30750275,72.25749969,70.56265259,226176800,APPLE,0.058891553,67.86231995
2020-03-09,65.9375,69.52249908,65.75,66.54250336,64.98169708,286744800,APPLE,0.041566506,64.59333038
2020-03-10,69.28500366,71.61000061,67.34249878,71.33499908,69.66177368,285290000,APPLE,0.056094987,64.62094116
2020-03-11,69.34750366,70.30500031,67.96499634,68.85749817,67.24240112,255598800,APPLE,0.048584427,64.08919525
2020-03-12,63.98500061,67.5,62,62.05749893,60.60189438,418474000,APPLE,0.027970186,60.48468018
2020-03-13,66.22250366,69.98000336,63.23749924,69.49250031,67.86250305,370732000,APPLE,0.05050944,61.38854218
2020-03-16,60.48749924,64.76999664,60,60.55250168,59.13219452,322423600,APPLE,0.023407777,58.5497818
2020-03-17,61.87749863,64.40249634,59.59999847,63.21500015,61.73223877,324056000,APPLE,0.031479158,57.49369431
2020-03-18,59.94250107,62.5,59.27999878,61.66749954,60.221035,300233600,APPLE,0.026787901,56.55049515
2020-03-19,61.84749985,63.20999908,60.65250015,61.19499969,59.75962448,271857200,APPLE,0.025355514,55.79327011
2020-03-20,61.79499817,62.95750046,57,57.31000137,55.96574402,401693200,APPLE,0.013578117,53.58230209
2020-03-23,57.02000046,57.125,53.15250015,56.09249878,54.77680588,336752800,APPLE,0.00988725,51.5243454
2020-03-24,59.09000015,61.92250061,58.57500076,61.72000122,60.27230835,287531200,APPLE,0.02694706,53.00465012
2020-03-25,62.6875,64.5625,61.07500076,61.38000107,59.94028854,303602000,APPLE,0.025916347,54.3721962
2020-03-26,61.63000107,64.66999817,61.59000015,64.61000061,63.09452438,252087200,APPLE,0.035708111,56.58132935
2020-03-27,63.1875,63.96749878,61.76250076,61.93500137,60.48226547,204216800,APPLE,0.027598834,56.70210648
2020-03-30,62.68500137,63.88000107,62.34999847,63.70249939,62.20829773,167976400,APPLE,0.032957016,57.18603516
2020-03-31,63.90000153,65.62249756,63,63.57249832,62.08135223,197002000,APPLE,0.032562916,57.49037933
2020-04-01,61.625,62.18000031,59.78250122,60.22750092,58.81481552,176218400,APPLE,0.022422536,56.07752228
2020-04-02,60.08499908,61.28749847,59.22499847,61.23249817,59.79624176,165934000,APPLE,0.025469191,55.43372726
2020-04-03,60.70000076,61.42499924,59.74250031,60.35250092,58.93688202,129880000,APPLE,0.022801474,54.83075714
2020-04-06,62.72499847,65.77749634,62.34500122,65.61750031,64.07839203,201820400,APPLE,0.038762353,56.95615768
2020-04-07,67.69999695,67.92500305,64.75,64.85749817,63.33621979,202887200,APPLE,0.036458402,58.30662155
2020-04-08,65.68499756,66.84249878,65.30750275,66.51750183,64.95727539,168895200,APPLE,0.041490713,59.6577301
2020-04-09,67.17500305,67.51750183,66.17500305,66.99749756,65.42601013,161834800,APPLE,0.042945823,60.62440872
2020-04-13,67.07749939,68.42500305,66.45749664,68.3125,66.71016693,131022800,APPLE,0.046932262,61.7178154
2020-04-14,70,72.0625,69.51249695,71.76249695,70.07924652,194994800,APPLE,0.057390949,63.978405
2020-04-15,70.59999847,71.58249664,70.15750122,71.10749817,69.43959808,131154400,APPLE,0.055405316,65.15603638
2020-04-16,71.84500122,72.05000305,70.58750153,71.67250061,69.99136353,157125200,APPLE,0.057118125,65.85228729
2020-04-17,71.17250061,71.73750305,69.21499634,70.69999695,69.04167175,215250000,APPLE,0.054169974,65.70327759
2020-04-20,69.48750305,70.41999817,69.21250153,69.23249817,67.6085968,130015200,APPLE,0.049721242,64.7791748
2020-04-21,69.06999969,69.3125,66.35749817,67.09249878,65.51878357,180991600,APPLE,0.04323382,63.13414764
2020-04-22,68.40249634,69.47499847,68.05000305,69.02500153,67.40596008,116862400,APPLE,0.049092215,63.01605988
2020-04-23,68.96749878,70.4375,68.71749878,68.75749969,67.14473724,124814400,APPLE,0.048281281,63.11048126
2020-04-24,69.30000305,70.75250244,69.25,70.74250031,69.08318329,126161200,APPLE,0.054298823,64.13104248
2020-04-27,70.44999695,71.13500214,69.98750305,70.79250336,69.13200378,117087600,APPLE,0.054450408,64.87813568
2020-04-28,71.26999664,71.45749664,69.55000305,69.64499664,68.01141357,112004800,APPLE,0.050971734,64.68495178
2020-04-29,71.18250275,72.41750336,70.97250366,71.93250275,70.24525452,137280800,APPLE,0.057906323,65.48114014
2020-04-30,72.48999786,73.63249969,72.08750153,73.44999695,71.72717285,183064000,APPLE,0.062506616,66.83904266
2020-05-01,71.5625,74.75,71.46250153,72.26750183,70.57241058,240616800,APPLE,0.058921875,67.12752533
2020-05-04,72.29250336,73.42250061,71.58000183,73.29000092,71.57091522,133568000,APPLE,0.062021587,67.57154846
2020-05-05,73.76499939,75.25,73.61499786,74.38999939,72.64511871,147751200,APPLE,0.06535624,68.36603546
2020-05-06,75.11499786,75.80999756,74.71749878,75.15750122,73.3946228,142333600,APPLE,0.067682926,69.2363205
2020-05-07,75.80500031,76.29250336,75.49250031,75.93499756,74.15388489,115215200,APPLE,0.070039911,70.10665894
2020-05-08,76.41000366,77.58750153,76.07250214,77.53250122,75.91885376,133838400,APPLE,0.074882754,71.33827972
2020-05-11,77.02500153,79.26249695,76.80999756,78.75250244,77.11347961,145946400,APPLE,0.078581195,72.65757751
2020-05-12,79.45749664,79.92250061,77.72750092,77.85250092,76.23220825,162301200,APPLE,0.075852835,72.97709656
2020-05-13,78.03749847,78.98750305,75.80249786,76.91249847,75.31177521,200622400,APPLE,0.073003212,72.52257538
2020-05-14,76.12750244,77.44750214,75.38249969,77.38500214,75.77443695,158929200,APPLE,0.074435609,72.36449432
2020-05-15,75.08750153,76.97499847,75.05249786,76.92749786,75.32646179,166348400,APPLE,0.073048682,72.12885284
2020-05-18,78.29250336,79.125,77.58000183,78.73999786,77.10122681,135178400,APPLE,0.078543288,72.85137939
2020-05-19,78.75749969,79.62999725,78.25250244,78.28500366,76.65570831,101729600,APPLE,0.07716397,73.20740509
2020-05-20,79.16999817,79.87999725,79.12999725,79.80750275,78.14653778,111504800,APPLE,0.081779435,74.04531097
2020-05-21,79.66500092,80.22250366,78.96749878,79.21250153,77.56390381,102688800,APPLE,0.079975685,74.31106567
2020-05-22,78.94249725,79.80750275,78.83750153,79.72250366,78.06331635,81803200,APPLE,0.08152176,74.59386444
2020-05-26,80.875,81.05999756,79.125,79.18250275,77.53453827,125522000,APPLE,0.079884744,74.49862671
2020-05-27,79.03500366,79.67749786,78.27249908,79.52749634,77.8723526,112945200,APPLE,0.080930594,74.54888916
2020-05-28,79.19249725,80.86000061,78.90750122,79.5625,77.90661621,133560800,APPLE,0.081036708,74.61999512
2020-05-29,79.8125,80.28749847,79.11750031,79.48500061,77.83073425,153532400,APPLE,0.080801768,74.63168335
2020-06-01,79.4375,80.58750153,79.30249786,80.46250153,78.78791046,80791200,APPLE,0.083765068,75.0868988
2020-06-02,80.1875,80.86000061,79.73249817,80.83499908,79.15263367,87642800,APPLE,0.084894297,75.59807587
2020-06-03,81.16500092,81.55000305,80.57499695,81.27999878,79.58837128,104491200,APPLE,0.086243316,76.09458923
2020-06-04,81.09750366,81.40499878,80.19499969,80.58000183,78.90293884,87560400,APPLE,0.084121271,76.03134918
2020-06-05,80.83750153,82.9375,80.80750275,82.875,81.150177,137250400,APPLE,0.091078573,76.98552704
2020-06-08,82.5625,83.40000153,81.83000183,83.36499786,81.62995911,95654400,APPLE,0.092564004,77.93399811
2020-06-09,83.03500366,86.40249634,83.00250244,85.99749756,84.20767975,147712400,APPLE,0.100544444,79.70530701
2020-06-10,86.97499847,88.69249725,86.52249908,88.20999908,86.37414551,166651600,APPLE,0.107251656,81.87708282
2020-06-11,87.32749939,87.76499939,83.87000275,83.97499847,82.22727203,201662400,APPLE,0.094413225,81.10379028
2020-06-12,86.18000031,86.94999695,83.55500031,84.69999695,82.93719482,200146000,APPLE,0.096611063,80.48987579
2020-06-15,83.3125,86.41999817,83.14499664,85.74749756,83.962883,138808800,APPLE,0.099786567,80.7150116
2020-06-16,87.86499786,88.30000305,86.18000031,88.01999664,86.18810272,165428800,APPLE,0.106675663,82.08687592
2020-06-17,88.78749847,88.84999847,87.77249908,87.89749908,86.06814575,114406400,APPLE,0.106304311,82.99101257
2020-06-18,87.85250092,88.36250305,87.30500031,87.93250275,86.10243225,96820400,APPLE,0.106410424,83.39719391
2020-06-19,88.66000366,89.13999939,86.28749847,87.43000031,85.61037445,264476000,APPLE,0.104887085,83.27170563
2020-06-22,87.83499908,89.86499786,87.78749847,89.71749878,87.85025787,135445200,APPLE,0.111821651,84.22241211
2020-06-23,91,93.09500122,90.56749725,91.63249969,89.72541046,212155600,APPLE,0.117626989,85.86230469
2020-06-24,91.25,92.19750214,89.62999725,90.01499939,88.14157867,192623200,APPLE,0.112723526,86.10178375
2020-06-25,90.17500305,91.25,89.39250183,91.20999908,89.31169128,137522400,APPLE,0.116346175,86.53855896
2020-06-26,91.10250092,91.33000183,88.25499725,88.40750122,86.56754303,205256800,APPLE,0.107850385,85.47571564
2020-06-29,88.3125,90.54250336,87.81999969,90.44499969,88.56262207,130646000,APPLE,0.114027075,85.61092377
2020-06-30,90.01999664,91.49500275,90,91.19999695,89.3019104,140223200,APPLE,0.116315854,86.28572083
2020-07-01,91.27999878,91.83999634,90.97750092,91.02749634,89.13300323,110737200,APPLE,0.115792917,86.66107941
2020-07-02,91.96250153,92.61750031,90.91000366,91.02749634,89.13300323,114041600,APPLE,0.115792917,86.79673767
2020-07-06,92.5,93.94499969,92.46749878,93.46250153,91.5173111,118655600,APPLE,0.123174651,87.9995575
2020-07-07,93.85250092,94.65499878,93.05750275,93.17250061,91.23336792,112424400,APPLE,0.122295511,88.69980621
2020-07-08,94.18000031,95.375,94.08999634,95.34249878,93.3582077,117092000,APPLE,0.128873874,90.04033661
2020-07-09,96.26249695,96.31749725,94.67250061,95.75250244,93.75965881,125642800,APPLE,0.130116803,91.07509613
2020-07-10,95.33499908,95.98000336,94.70500183,95.91999817,93.92367554,90257200,APPLE,0.130624568,91.65694427
2020-07-13,97.26499939,99.95500183,95.25749969,95.47750092,93.49037933,191649200,APPLE,0.129283134,91.68286133
2020-07-14,94.83999634,97.25499725,93.87750244,97.05750275,95.0375061,170989200,APPLE,0.13407292,92.37033081
2020-07-15,98.98999786,99.24749756,96.48999786,97.72499847,95.69111633,153198000,APPLE,0.136096437,93.18588257
2020-07-16,96.5625,97.40499878,95.90499878,96.52249908,94.5136261,110577600,APPLE,0.132451053,93.07645416
2020-07-17,96.98750305,97.14749908,95.83999634,96.32749939,94.3227005,92186800,APPLE,0.13185991,92.75112915
2020-07-20,96.41750336,98.5,96.0625,98.35749817,96.31046295,90318000,APPLE,0.138013864,93.5220871
2020-07-21,99.17250061,99.25,96.74250031,97,94.98120117,103433200,APPLE,0.1338986,93.48610687
2020-07-22,96.69249725,97.97499847,96.60250092,97.27249908,95.24804688,89001600,APPLE,0.134724683,93.45432281
2020-07-23,96.99749756,97.07749939,92.01000214,92.84500122,90.91268158,197004400,APPLE,0.121302695,91.30066681
2020-07-24,90.98750305,92.97000122,89.14499664,92.61499786,90.68746948,185438800,APPLE,0.120605438,89.64588928
2020-07-27,93.70999908,94.90499878,93.48000336,94.80999756,92.83678436,121214000,APPLE,0.127259594,89.91732788
2020-07-28,94.36750031,94.55000305,93.24749756,93.25250244,91.31169891,103625600,APPLE,0.122538037,89.66889954
2020-07-29,93.75,95.23000336,93.71250153,95.04000092,93.0619812,90329200,APPLE,0.12795685,90.27645111
2020-07-30,94.1875,96.29750061,93.76750183,96.19000244,94.18805695,158130000,APPLE,0.131443087,91.30632782
2020-07-31,102.8850021,106.4150009,100.8249969,106.2600021,104.0484772,374336800,APPLE,0.161970355,96.77561188
2020-08-03,108.1999969,111.6374969,107.8925018,108.9375,106.6702576,308151200,APPLE,0.170087207,101.8327942
2020-08-04,109.1324997,110.7900009,108.3874969,109.6650009,107.3826065,173071600,APPLE,0.172292631,104.7977219
2020-08-05,109.3775024,110.3925018,108.8974991,110.0625,107.7718277,121776800,APPLE,0.173497652,106.1894302
2020-08-06,110.4049988,114.4124985,109.7975006,113.9024963,111.531929,202428800,APPLE,0.185138625,108.5598755
2020-08-07,113.2050018,113.6750031,110.2925034,111.1125031,108.9961624,198045600,APPLE,0.176680742,108.6734619
2020-08-10,112.5999985,113.7750015,110,112.7275009,110.5803909,212403600,APPLE,0.181576619,109.1651535
2020-08-11,111.9700012,112.4824982,109.1074982,109.375,107.291748,187902400,APPLE,0.171413491,107.8550339
2020-08-12,110.4974976,113.2750015,110.2975006,113.0100021,110.8575134,165598000,APPLE,0.182433023,108.6244659
2020-08-13,114.4300003,116.0425034,113.9274979,115.0100021,112.8194199,210082000,APPLE,0.188496036,110.3965836
2020-08-14,114.8300018,115,113.0449982,114.9075012,112.7188797,165565200,APPLE,0.188185304,111.4646683
2020-08-17,116.0625,116.0875015,113.9625015,114.6074982,112.4245834,119561600,APPLE,0.187275842,111.7324219
2020-08-18,114.3525009,116,114.0074997,115.5625,113.3613968,105633600,APPLE,0.190170936,112.2117462
2020-08-19,115.9824982,117.1624985,115.6100006,115.7074966,113.5036316,145538000,APPLE,0.190610495,112.5728378
2020-08-20,115.75,118.3925018,115.7324982,118.2750015,116.0222321,126907200,APPLE,0.198393902,114.029747
2020-08-21,119.2624969,124.8675003,119.25,124.3700027,122.0011368,338054800,APPLE,0.216870937,117.9805527
2020-08-24,128.6974945,128.7850037,123.9375,125.8574982,123.4602966,345937600,APPLE,0.221380289,121.2286072
2020-08-25,124.6975021,125.1800003,123.0524979,124.8249969,122.447464,211495600,APPLE,0.218250255,122.2930603
2020-08-26,126.1800003,126.9925003,125.0824966,126.5224991,124.1126404,163022400,APPLE,0.223396243,123.3160095
2020-08-27,127.1425018,127.4850006,123.8324966,125.0100021,122.628952,155552400,APPLE,0.218811099,123.1220093
2020-08-28,126.0124969,126.4424973,124.5774994,124.8075027,122.4303055,187630000,APPLE,0.218197221,122.7433395
2020-08-31,127.5800018,131,126,129.0399933,126.5821991,225702700,APPLE,0.231028043,124.6289978
2020-09-01,132.7599945,134.8000031,130.5299988,134.1799927,131.6242828,151948100,APPLE,0.246609984,128.5478058
2020-09-02,137.5899963,137.9799957,127,131.3999939,128.8972473,200119000,APPLE,0.2381824,129.5583954
2020-09-03,126.9100037,128.8399963,120.5,120.8799973,118.5776138,257599600,APPLE,0.206290963,124.3629608
2020-09-04,120.0699997,123.6999969,110.8899994,120.9599991,118.656105,332607200,APPLE,0.206533489,120.6306
2020-09-08,113.9499969,118.9899979,112.6800003,112.8199997,110.6711349,231366600,APPLE,0.181857029,114.9770889
2020-09-09,117.2600021,119.1399994,115.2600021,117.3199997,115.0854263,176940500,APPLE,0.195498808,113.9073639
2020-09-10,120.3600006,120.5,112.5,113.4899979,111.3283615,182274400,APPLE,0.183888133,112.2676086
2020-09-11,114.5699997,115.2300034,110,112,109.866745,180860300,APPLE,0.179371195,110.5038605
2020-09-14,114.7200012,115.9300003,112.8000031,115.3600006,113.1627579,140150100,APPLE,0.189557058,111.1476212
2020-09-15,118.3300018,118.8300018,113.6100006,115.5400009,113.339325,184642000,APPLE,0.19010273,112.009552
2020-09-16,115.2300034,116,112.0400009,112.1299973,109.9942703,154679000,APPLE,0.179765283,110.7951279
2020-09-17,109.7200012,112.1999969,108.7099991,110.3399963,108.2383728,178011000,APPLE,0.174338883,108.9313354
2020-09-18,110.4000015,110.8799973,106.0899963,106.8399963,104.8050308,287104900,APPLE,0.163728611,106.0995712
2020-09-21,104.5400009,110.1900024,103.0999985,110.0800018,107.9833221,195713800,APPLE,0.173550708,106.0252762
2020-09-22,112.6800003,112.8600006,109.1600037,111.8099976,109.6803589,183055400,APPLE,0.178795201,107.3359756
2020-09-23,111.6200027,112.1100006,106.7699966,107.1200027,105.0797043,150718700,APPLE,0.164577452,105.9606171
2020-09-24,105.1699982,110.25,105,108.2200012,106.1587448,167743300,APPLE,0.167912105,105.2582321
2020-09-25,108.4300003,112.4400024,107.6699982,112.2799988,110.1414185,149981400,APPLE,0.180220013,106.9874878
2020-09-28,115.0100021,115.3199997,112.7799988,114.9599991,112.7703705,137672400,APPLE,0.188344451,109.6497421
2020-09-29,114.5500031,115.3099976,113.5699997,114.0899963,111.9169312,99382200,APPLE,0.185707032,110.810051
2020-09-30,113.7900009,117.2600021,113.6200027,115.8099976,113.6041718,142675200,APPLE,0.190921227,111.9767227
2020-10-01,117.6399994,117.7200012,115.8300018,116.7900009,114.5655212,116120400,APPLE,0.193892113,113.0690155
2020-10-02,112.8899994,115.3700027,112.2200012,113.0199966,110.8673325,144712000,APPLE,0.182463321,111.8208237
2020-10-05,113.9100037,116.6500015,113.5500031,116.5,114.2810287,106243800,APPLE,0.193012974,112.4689484
2020-10-06,115.6999969,116.1200027,112.25,113.1600037,111.0046768,161498200,APPLE,0.182887754,111.5230637
2020-10-07,114.6200027,115.5500031,114.1299973,115.0800018,112.888092,96849000,APPLE,0.18870824,111.6749344
2020-10-08,116.25,116.4000015,114.5899963,114.9700012,112.7801819,83477200,APPLE,0.188374773,111.908989
2020-10-09,115.2799988,117,114.9199982,116.9700012,114.7421036,100506900,APPLE,0.194437785,113.0156937
2020-10-12,120.0599976,125.1800003,119.2799988,124.4000015,122.0305786,240226800,APPLE,0.216961878,117.3873138
2020-10-13,125.2699966,125.3899994,119.6500015,121.0999985,118.7934189,262330500,APPLE,0.206957898,118.6591873
2020-10-14,121,123.0299988,119.6200027,121.1900024,118.8817139,150712000,APPLE,0.207230746,118.7948837
2020-10-15,118.7200012,121.1999969,118.1500015,120.7099991,118.4108734,112559200,APPLE,0.205775613,118.4611435
2020-10-16,121.2799988,121.5500031,118.8099976,119.0199966,116.7530365,115393800,APPLE,0.200652359,117.3896942
2020-10-19,119.9599991,120.4199982,115.6600037,115.9800034,113.7709427,120639300,APPLE,0.191436601,115.2352676
2020-10-20,116.1999969,118.9800034,115.6299973,117.5100021,115.2717896,124423700,APPLE,0.196074802,114.6793823
2020-10-21,116.6699982,118.7099991,116.4499969,116.8700027,114.6440048,89946000,APPLE,0.194134639,114.3290024
2020-10-22,117.4499969,118.0400009,114.5899963,115.75,113.5453339,101988000,APPLE,0.190739344,113.6355209
2020-10-23,116.3899994,116.5500031,114.2799988,115.0400009,112.8488464,82572600,APPLE,0.188586977,112.8450928
2020-10-26,114.0100021,116.5500031,112.8799973,115.0500031,112.8586655,111850700,APPLE,0.188617299,112.4040604
2020-10-27,115.4899979,117.2799988,114.5400009,116.5999985,114.3791275,92276800,APPLE,0.19331612,112.9882736
2020-10-28,115.0500031,115.4300003,111.0999985,111.1999969,109.0819931,143937800,APPLE,0.176945981,110.8413544
2020-10-29,112.3700027,116.9300003,112.1999969,115.3199997,113.1235275,146129200,APPLE,0.189435795,111.2221603
2020-10-30,111.0599976,111.9899979,107.7200012,108.8600006,106.7865524,190272600,APPLE,0.169852267,108.7193069
2020-11-02,109.1100006,110.6800003,107.3199997,108.7699966,106.698288,122866900,APPLE,0.169579419,106.8348846
2020-11-03,109.6600037,111.4899979,108.7300034,110.4400024,108.3364716,107624400,APPLE,0.174642053,106.7670135
2020-11-04,114.1399994,115.5899963,112.3499985,114.9499969,112.7605667,138235500,APPLE,0.18831413,109.2499466
2020-11-05,117.9499969,119.6200027,116.8700027,119.0299988,116.7628403,126387100,APPLE,0.200682681,112.9888992
2020-11-06,118.3199997,119.1999969,116.1299973,118.6900024,116.630188,114457900,APPLE,0.19965198,115.0207367
2020-11-09,120.5,121.9899979,116.0500031,116.3199997,114.3013382,154515300,APPLE,0.192467302,114.5838623
2020-11-10,115.5500031,117.5899963,114.1299973,115.9700012,113.9574051,138023400,APPLE,0.191406279,113.7828445
2020-11-11,117.1900024,119.6299973,116.4400024,119.4899979,117.4163132,112295000,APPLE,0.202077171,115.0560226
2020-11-12,119.6200027,120.5299988,118.5699997,119.2099991,117.1411743,103162300,APPLE,0.201228353,115.9866791
2020-11-13,119.4400024,119.6699982,117.8700027,119.2600021,117.1903076,81581900,APPLE,0.201379938,116.4350586
2020-11-16,118.9199982,120.9899979,118.1500015,120.3000031,118.2122726,91183000,APPLE,0.204532707,117.0803223
2020-11-17,119.5500031,120.6699982,118.9599991,119.3899994,117.3180466,74271000,APPLE,0.201774025,117.007576
2020-11-18,118.6100006,119.8199997,118,118.0299988,115.9816513,76322100,APPLE,0.197651175,116.1894913
2020-11-19,117.5899963,119.0599976,116.8099976,118.6399994,116.5810699,74113000,APPLE,0.199500395,115.9426498
2020-11-20,118.6399994,118.7699966,117.2900009,117.3399963,115.303627,73604300,APPLE,0.195559428,115.2704315
2020-11-23,117.1800003,117.6200027,113.75,113.8499985,111.8741913,127959300,APPLE,0.184979477,113.1335297
2020-11-24,113.9100037,115.8499985,112.5899963,115.1699982,113.1712875,113874200,APPLE,0.188981065,112.3954849
2020-11-25,115.5500031,116.75,115.1699982,116.0299988,114.0163574,76499200,APPLE,0.191588162,112.6708679
2020-11-27,116.5699997,117.4899979,116.2200012,116.5899963,114.5666351,46691300,APPLE,0.193285798,113.263443
2020-11-30,116.9700012,120.9700012,116.8099976,119.0500031,116.983963,169410200,APPLE,0.200743324,114.8288956
